claim_id,quantity,value,unit,source,interpretation,status
confirmation_kalmannet_h1_rmse,kalmannet frozen-confirmation h1 RMSE,3.6037974698202953,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_kalmannet_h1_r2,kalmannet frozen-confirmation h1 R2,0.4342152238745288,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_kalmannet_h2_rmse,kalmannet frozen-confirmation h2 RMSE,4.983945846557617,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_kalmannet_h2_r2,kalmannet frozen-confirmation h2 R2,0.672614112486433,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_kalmannet_h4_rmse,kalmannet frozen-confirmation h4 RMSE,6.735419886452811,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_kalmannet_h4_r2,kalmannet frozen-confirmation h4 R2,0.8198867878543264,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_kalmannet_h6_rmse,kalmannet frozen-confirmation h6 RMSE,7.788938181740897,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_kalmannet_h6_r2,kalmannet frozen-confirmation h6 R2,0.8760366416477042,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h1_h1_rmse,ours_h1_strict frozen-confirmation h1 RMSE,3.41059935231342,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h1_h1_r2,ours_h1_strict frozen-confirmation h1 R2,0.4932774364403238,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h1_h2_rmse,ours_h1_strict frozen-confirmation h2 RMSE,4.151639131466207,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h1_h2_r2,ours_h1_strict frozen-confirmation h2 R2,0.7726452748133286,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h1_h4_rmse,ours_h1_strict frozen-confirmation h4 RMSE,5.0042909800406905,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h1_h4_r2,ours_h1_strict frozen-confirmation h4 R2,0.900470004652734,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h1_h6_rmse,ours_h1_strict frozen-confirmation h6 RMSE,5.681860930665063,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h1_h6_r2,ours_h1_strict frozen-confirmation h6 R2,0.9339636335727484,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h6_h1_rmse,ours_h6_utility frozen-confirmation h1 RMSE,3.7211800444360983,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h6_h1_r2,ours_h6_utility frozen-confirmation h1 R2,0.396702047589637,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h6_h2_rmse,ours_h6_utility frozen-confirmation h2 RMSE,4.043147553022182,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h6_h2_r2,ours_h6_utility frozen-confirmation h2 R2,0.784358509550863,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h6_h4_rmse,ours_h6_utility frozen-confirmation h4 RMSE,4.452513730977193,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h6_h4_r2,ours_h6_utility frozen-confirmation h4 R2,0.9211812411765192,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_ours_h6_h6_rmse,ours_h6_utility frozen-confirmation h6 RMSE,4.819533087729029,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,"Prediction-level ensemble of seeds 7,42,123; fit movies 1-4, validation movie 5, confirmation movies 10-16.",verified
confirmation_ours_h6_h6_r2,ours_h6_utility frozen-confirmation h6 R2,0.952465638474533,fraction,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_aggregate.csv,Movie-macro R2 under the same frozen streaming contract.,verified
confirmation_h6_vs_hgbdt_track_mean_comparator_minus_reference,frozen-confirmation h6 comparison with hgbdt_track: mean_comparator_minus_reference,2.256298053061637,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_hgbdt_track_relative_gain_percent,frozen-confirmation h6 comparison with hgbdt_track: relative_gain_percent,31.887392564451655,%,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_hgbdt_track_bootstrap_ci_low,frozen-confirmation h6 comparison with hgbdt_track: bootstrap_ci_low,2.2025789845902493,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_hgbdt_track_bootstrap_ci_high,frozen-confirmation h6 comparison with hgbdt_track: bootstrap_ci_high,2.3147621824453606,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_hgbdt_track_movies_reference_better,frozen-confirmation h6 comparison with hgbdt_track: movies_reference_better,7.0,movies,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_hgbdt_track_exact_sign_flip_p,frozen-confirmation h6 comparison with hgbdt_track: exact_sign_flip_p,0.015625,p,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_gru_track_mean_comparator_minus_reference,frozen-confirmation h6 comparison with gru_track: mean_comparator_minus_reference,2.869316565787467,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_gru_track_relative_gain_percent,frozen-confirmation h6 comparison with gru_track: relative_gain_percent,37.31789142833851,%,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_gru_track_bootstrap_ci_low,frozen-confirmation h6 comparison with gru_track: bootstrap_ci_low,2.780978394000892,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_gru_track_bootstrap_ci_high,frozen-confirmation h6 comparison with gru_track: bootstrap_ci_high,2.9548537284482923,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_gru_track_movies_reference_better,frozen-confirmation h6 comparison with gru_track: movies_reference_better,7.0,movies,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_gru_track_exact_sign_flip_p,frozen-confirmation h6 comparison with gru_track: exact_sign_flip_p,0.015625,p,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_kalmannet_mean_comparator_minus_reference,frozen-confirmation h6 comparison with kalmannet: mean_comparator_minus_reference,2.9694050940118673,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_kalmannet_relative_gain_percent,frozen-confirmation h6 comparison with kalmannet: relative_gain_percent,38.12336193619885,%,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_kalmannet_bootstrap_ci_low,frozen-confirmation h6 comparison with kalmannet: bootstrap_ci_low,2.849515143109773,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_kalmannet_bootstrap_ci_high,frozen-confirmation h6 comparison with kalmannet: bootstrap_ci_high,3.0758062093800027,px,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_kalmannet_movies_reference_better,frozen-confirmation h6 comparison with kalmannet: movies_reference_better,7.0,movies,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
confirmation_h6_vs_kalmannet_exact_sign_flip_p,frozen-confirmation h6 comparison with kalmannet: exact_sign_flip_p,0.015625,p,evidence/article_numeric_sources/outputs/lachance_confirmation_learned_comparators_v193_full_2026-07-30/v193_pairwise_statistics.csv,Paired movie-level comparison on films 10-16; no confirmation metric was used for model selection.,verified
ladder_A0_v97,information ladder A0_v97 h6 RMSE,6.496100228503577,px,evidence/article_numeric_sources/outputs/lachance_streaming_information_ladder_v161_full_2026-07-27/v161_information_ladder_summary.csv,Causal information ladder on films 10-16 with the current configuration frozen.,verified
ladder_A1_own,information ladder A1_own h6 RMSE,6.217086574689767,px,evidence/article_numeric_sources/outputs/lachance_streaming_information_ladder_v161_full_2026-07-27/v161_information_ladder_summary.csv,Causal information ladder on films 10-16 with the current configuration frozen.,verified
ladder_A2_own_local,information ladder A2_own_local h6 RMSE,5.772662824317561,px,evidence/article_numeric_sources/outputs/lachance_streaming_information_ladder_v161_full_2026-07-27/v161_information_ladder_summary.csv,Causal information ladder on films 10-16 with the current configuration frozen.,verified
ladder_A3_global,information ladder A3_global h6 RMSE,5.681860930665063,px,evidence/article_numeric_sources/outputs/lachance_streaming_information_ladder_v161_full_2026-07-27/v161_information_ladder_summary.csv,Causal information ladder on films 10-16 with the current configuration frozen.,verified
control_real,real h6 RMSE,4.819533087729029,px,evidence/article_numeric_sources/outputs/lachance_streaming_transport_confirmation_v160_full_2026-07-27/v160_confirmation_aggregate.csv,Causal control on films 10-16 with the current configuration frozen.,verified
control_stale_time,stale_time h6 RMSE,5.565454759663751,px,evidence/article_numeric_sources/outputs/lachance_streaming_transport_confirmation_v160_full_2026-07-27/v160_confirmation_aggregate.csv,Causal control on films 10-16 with the current configuration frozen.,verified
control_wrong_cell,wrong_cell h6 RMSE,7.278541510180934,px,evidence/article_numeric_sources/outputs/lachance_streaming_transport_confirmation_v160_full_2026-07-27/v160_confirmation_aggregate.csv,Causal control on films 10-16 with the current configuration frozen.,verified
spatial_k1_dot,normalized innovation dot-product excess at k=1,0.3163320290954726,fraction,evidence/article_numeric_sources/outputs/lachance_online_spatial_innovation_audit_v139_2026-07-22/v139_spatial_innovation_aggregate.csv,Mean across six movies; uncertainty shown as between-movie standard deviation.,verified
spatial_k1_dot_sd,between-movie SD at k=1,0.036872672370076,fraction,evidence/article_numeric_sources/outputs/lachance_online_spatial_innovation_audit_v139_2026-07-22/v139_spatial_innovation_aggregate.csv,"Between-movie standard deviation, not a confidence interval.",verified
spatial_k8_dot,normalized innovation dot-product excess at k=8,0.1856430413827042,fraction,evidence/article_numeric_sources/outputs/lachance_online_spatial_innovation_audit_v139_2026-07-22/v139_spatial_innovation_aggregate.csv,Mean across six movies; uncertainty shown as between-movie standard deviation.,verified
spatial_k8_dot_sd,between-movie SD at k=8,0.0198490961624499,fraction,evidence/article_numeric_sources/outputs/lachance_online_spatial_innovation_audit_v139_2026-07-22/v139_spatial_innovation_aggregate.csv,"Between-movie standard deviation, not a confidence interval.",verified
huvec_component_rmse_macro,HUVEC component_rmse_macro,1.439869238513619,px,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
huvec_r2_macro,HUVEC r2_macro,0.9726065530228496,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
huvec_gain_percent_macro,HUVEC gain_percent_macro,11.023769849425143,%,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
huvec_positive_folds,HUVEC positive_folds,18.0,folds,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
huvec_outer_folds,HUVEC outer_folds,18.0,folds,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
mdamb231_component_rmse_macro,MDAMB231 component_rmse_macro,31.337438805353393,px,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
mdamb231_r2_macro,MDAMB231 r2_macro,0.0237379312947424,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
mdamb231_gain_percent_macro,MDAMB231 gain_percent_macro,6.328989185624299,%,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
mdamb231_positive_folds,MDAMB231 positive_folds,17.0,folds,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
mdamb231_outer_folds,MDAMB231 outer_folds,17.0,folds,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_external_nested_lomo.csv,Full nested leave-one-movie-out transfer; CIs are nested movie bootstrap intervals.,verified
edge_component_rmse_mean,MDCK Edge component_rmse_mean,5.260738769193815,px,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v166_2026-07-27/v166_dimensionless_transfer.csv,Zero-shot/domain transfer over three optimizer seeds; the spread is not a movie-bootstrap CI.,verified
edge_component_rmse_std,MDCK Edge component_rmse_std,0.0804923591912186,px across seeds,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v166_2026-07-27/v166_dimensionless_transfer.csv,Zero-shot/domain transfer over three optimizer seeds; the spread is not a movie-bootstrap CI.,verified
edge_r2_mean,MDCK Edge r2_mean,0.952194662579074,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v166_2026-07-27/v166_dimensionless_transfer.csv,Zero-shot/domain transfer over three optimizer seeds; the spread is not a movie-bootstrap CI.,verified
edge_gain_vs_prior_mean,MDCK Edge gain_vs_prior_mean,14.70562278682005,%,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v166_2026-07-27/v166_dimensionless_transfer.csv,Zero-shot/domain transfer over three optimizer seeds; the spread is not a movie-bootstrap CI.,verified
edge_seeds_positive,MDCK Edge seeds_positive,3.0,seeds,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v166_2026-07-27/v166_dimensionless_transfer.csv,Zero-shot/domain transfer over three optimizer seeds; the spread is not a movie-bootstrap CI.,verified
robustness_real_update_every_1,h6 improvement under real_update_every_1,29.763802339504466,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
robustness_update_every_2,h6 improvement under update_every_2,13.883546996304396,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
robustness_update_every_3,h6 improvement under update_every_3,9.191844252215056,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
robustness_update_every_6,h6 improvement under update_every_6,4.1751482043390675,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
robustness_missing_0.4,h6 improvement under missing_0.4,16.95474136698626,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
robustness_tracking_noise_1px,h6 improvement under tracking_noise_1px,28.008179781630066,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
robustness_delay_1frame,h6 improvement under delay_1frame,19.05359910398853,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
robustness_wrong_cell,h6 improvement under wrong_cell,-8.519474772582882,% movie-macro,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_matrix.csv,Improvement is measured against the matched no-update prior under the same condition.,verified
calibration_h1_coverage_50_mean,h1_strict@h1 coverage_50_mean,0.5056674822263413,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
calibration_h1_coverage_90_mean,h1_strict@h1 coverage_90_mean,0.9134463152029684,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
calibration_h1_calibration_error_mean,h1_strict@h1 calibration_error_mean,0.093258580562641,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
calibration_h1_uncertainty_error_corr_mean,h1_strict@h1 uncertainty_error_corr_mean,0.2838502750141864,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
calibration_h6_coverage_50_mean,h6_utility@h6 coverage_50_mean,0.596968386438448,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
calibration_h6_coverage_90_mean,h6_utility@h6 coverage_90_mean,0.9256070153806916,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
calibration_h6_calibration_error_mean,h6_utility@h6 calibration_error_mean,0.125046969244004,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
calibration_h6_uncertainty_error_corr_mean,h6_utility@h6 uncertainty_error_corr_mean,0.4765543119642321,fraction,evidence/article_numeric_sources/outputs/lachance_publication_bundle_v188_2026-07-29/v188_robustness_uncertainty.csv,Frozen state-aware calibration; do not mix with other horizons or the base-scale calibration.,verified
graph_potential_dev_h6_rmse,graph_potential_dev h6 component RMSE,5.581477544976081,px,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_bridge_v199_full_2026-07-30/v199_graph_bridge_aggregate.csv,E(2)-equivariant forced-potential graph law.,verified
graph_potential_dev_h6_r2,graph_potential_dev h6 R2,0.9360469984195472,fraction,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_bridge_v199_full_2026-07-30/v199_graph_bridge_aggregate.csv,Movie-macro R2.,verified
graph_potential_dev_h6_gain,graph_potential_dev h6 gain,28.611783209149596,% movie-macro,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_bridge_v199_full_2026-07-30/v199_graph_bridge_aggregate.csv,Relative to the matched frozen no-update mean.,verified
graph_potential_dev_positive_movies,graph_potential_dev positive movies,6.0,movies,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_bridge_v199_full_2026-07-30/v199_graph_bridge_aggregate.csv,Independent movie-level sign count.,verified
graph_potential_unseen_h6_rmse,graph_potential_unseen h6 component RMSE,4.842376814211774,px,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_aggregate.csv,E(2)-equivariant forced-potential graph law.,verified
graph_potential_unseen_h6_r2,graph_potential_unseen h6 R2,0.9520061405276874,fraction,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_aggregate.csv,Movie-macro R2.,verified
graph_potential_unseen_h6_gain,graph_potential_unseen h6 gain,25.456767894261397,% movie-macro,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_aggregate.csv,Relative to the matched frozen no-update mean.,verified
graph_potential_unseen_positive_movies,graph_potential_unseen positive movies,7.0,movies,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_aggregate.csv,Independent movie-level sign count.,verified
graph_potential_projection_r2,Potential graph law explained variance of dense h6 correction,0.9514655625932414,fraction,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_bridge_v199_full_2026-07-30/v199_graph_bridge_projection.csv,Mean across six outer movies.,verified
graph_unseen_wrong_cell_advantage,Unseen potential graph real-signal advantage: real_vs_wrong_cell,2.529384030177735,px,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_controls.csv,Paired movie-macro component RMSE advantage.,verified
graph_unseen_wrong_cell_positive_movies,Unseen potential graph real-signal positive movies: real_vs_wrong_cell,7.0,movies,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_controls.csv,Independent movie-level sign count.,verified
graph_unseen_stale_time_advantage,Unseen potential graph real-signal advantage: real_vs_stale_time,0.6856590002271243,px,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_controls.csv,Paired movie-macro component RMSE advantage.,verified
graph_unseen_stale_time_positive_movies,Unseen potential graph real-signal positive movies: real_vs_stale_time,7.0,movies,evidence/article_numeric_sources/outputs/lachance_equivariant_graph_unseen_v202_full_2026-07-30/v202_unseen_graph_controls.csv,Independent movie-level sign count.,verified
functional_observed_delta,observed finite functional delta,-0.0079435763044197,functional units,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_finite_functional_summary.csv,Full-grid finite update.,verified
functional_observed_decrease_fraction,observed finite functional decrease fraction,0.5125628140703518,fraction,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_finite_functional_summary.csv,Fraction of 398 evaluated frames.,verified
functional_time_shuffled_delta,time_shuffled_observed finite functional delta,-0.0083701208964168,functional units,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_finite_functional_summary.csv,Full-grid finite update.,verified
functional_time_shuffled_decrease_fraction,time_shuffled_observed finite functional decrease fraction,0.4924623115577889,fraction,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_finite_functional_summary.csv,Fraction of 398 evaluated frames.,verified
